x,p,W(x,p)
-5.939698,-2.623116,-0.0005484861
-5.939698,-2.562814,-0.0016389671
-5.939698,-2.502513,-0.0031126920
-5.939698,-2.442211,-0.0052138605
-5.939698,-2.381910,-0.0081902522
-5.939698,-2.321608,-0.0122665711
-5.939698,-2.261307,-0.0176013521
-5.939698,-2.201005,-0.0242327048
-5.939698,-2.140704,-0.0320246274
-5.939698,-2.080402,-0.0406304384
-5.939698,-2.020101,-0.0494905313
-5.939698,-1.959799,-0.0578763833
-5.939698,-1.899497,-0.0649816869
-5.939698,-1.839196,-0.0700473024
-5.939698,-1.778894,-0.0724941293
-5.939698,-1.718593,-0.0720319690
-5.939698,-1.658291,-0.0687161372
-5.939698,-1.597990,-0.0629365709
-5.939698,-1.537688,-0.0553423897
-5.939698,-1.477387,-0.0467220551
-5.939698,-1.417085,-0.0378696173
-5.939698,-1.356784,-0.0294680171
-5.939698,-1.296482,-0.0220118342
-5.939698,-1.236181,-0.0157781805
-5.939698,-1.175879,-0.0108407656
-5.939698,-1.115578,-0.0071127050
-5.939698,-1.055276,-0.0044002875
-5.939698,-0.994975,-0.0024521637
-5.939698,-0.934673,-0.0009941442
-5.939698,-0.874372,0.0002534147
-5.939698,-0.814070,0.0015726965
-5.939698,-0.753769,0.0032528642
-5.939698,-0.693467,0.0055926528
-5.939698,-0.633166,0.0088919846
-5.939698,-0.572864,0.0134258427
-5.939698,-0.512563,0.0193984172
-5.939698,-0.452261,0.0268823980
-5.939698,-0.391960,0.0357559698
-5.939698,-0.331658,0.0456562115
-5.939698,-0.271357,0.0559693100
-5.939698,-0.211055,0.0658729857
-5.939698,-0.150754,0.0744345665
-5.939698,-0.090452,0.0807518890
-5.939698,-0.030151,0.0841088453
-5.939698,0.030151,0.0841088453
-5.939698,0.090452,0.0807518890
-5.939698,0.150754,0.0744345665
-5.939698,0.211055,0.0658729857
-5.939698,0.271357,0.0559693100
-5.939698,0.331658,0.0456562115
-5.939698,0.391960,0.0357559698
-5.939698,0.452261,0.0268823980
-5.939698,0.512563,0.0193984172
-5.939698,0.572864,0.0134258427
-5.939698,0.633166,0.0088919846
-5.939698,0.693467,0.0055926528
-5.939698,0.753769,0.0032528642
-5.939698,0.814070,0.0015726965
-5.939698,0.874372,0.0002534147
-5.939698,0.934673,-0.0009941442
-5.939698,0.994975,-0.0024521637
-5.939698,1.055276,-0.0044002875
-5.939698,1.115578,-0.0071127050
-5.939698,1.175879,-0.0108407656
-5.939698,1.236181,-0.0157781805
-5.939698,1.296482,-0.0220118342
-5.939698,1.356784,-0.0294680171
-5.939698,1.417085,-0.0378696173
-5.939698,1.477387,-0.0467220551
-5.939698,1.537688,-0.0553423897
-5.939698,1.597990,-0.0629365709
-5.939698,1.658291,-0.0687161372
-5.939698,1.718593,-0.0720319690
-5.939698,1.778894,-0.0724941293
-5.939698,1.839196,-0.0700473024
-5.939698,1.899497,-0.0649816869
-5.939698,1.959799,-0.0578763833
-5.939698,2.020101,-0.0494905313
-5.939698,2.080402,-0.0406304384
-5.939698,2.140704,-0.0320246274
-5.939698,2.201005,-0.0242327048
-5.939698,2.261307,-0.0176013521
-5.939698,2.321608,-0.0122665711
-5.939698,2.381910,-0.0081902522
-5.939698,2.442211,-0.0052138605
-5.939698,2.502513,-0.0031126920
-5.939698,2.562814,-0.0016389671
-5.939698,2.623116,-0.0005484861
-5.939698,2.683417,0.0003884950
-5.939698,2.743719,0.0013873264
-5.939698,2.804020,0.0026530157
-5.939698,2.864322,0.0043811262
-5.939698,2.924623,0.0067498043
-5.939698,2.984925,0.0099000749
-5.939698,3.045226,0.0139055872
-5.939698,3.105528,0.0187376252
-5.939698,3.165829,0.0242352914
-5.939698,3.226131,0.0300927399
-5.939698,3.286432,0.0358737470
-5.939698,3.346734,0.0410582000
-5.939698,3.407035,0.0451162760
-5.939698,3.467337,0.0475967583
-5.939698,3.527638,0.0482094837
-5.939698,3.587940,0.0468811882
-5.939698,3.648241,0.0437699200
-5.939698,3.708543,0.0392341111
-5.939698,3.768844,0.0337646689
-5.939698,3.829146,0.0278978517
-5.939698,3.889447,0.0221301960
-5.939698,3.949749,0.0168536892
-5.939698,4.010050,0.0123215066
-5.939698,4.070352,0.0086451650
-5.939698,4.130653,0.0058161299
-5.939698,4.190955,0.0037407700
-5.939698,4.251256,0.0022774271
-5.939698,4.311558,0.0012672224
-5.939698,4.371859,0.0005543970
-5.939698,4.432161,-0.0000040447
-5.939698,4.492462,-0.0005367677
-5.939698,4.552764,-0.0011605336
-5.939698,4.613065,-0.0019823333
-5.939698,4.673367,-0.0030977080
-5.939698,4.733668,-0.0045832663
-5.939698,4.793970,-0.0064834995
-5.939698,4.854271,-0.0087943831
-5.939698,4.914573,-0.0114484054
-5.939698,4.974874,-0.0143068716
-5.939698,5.035176,-0.0171648442
-5.939698,5.095477,-0.0197715799
-5.939698,5.155779,-0.0218651518
-5.939698,5.216080,-0.0232152967
-5.939698,5.276382,-0.0236650217
-5.939698,5.336683,-0.0231606417
-5.939698,5.396985,-0.0217623250
-5.939698,5.457286,-0.0196322902
-5.939698,5.517588,-0.0170038558
-5.939698,5.577889,-0.0141394976
-5.939698,5.638191,-0.0112882991
-5.939698,5.698492,-0.0086521482
-5.939698,5.758794,-0.0063664475
-5.939698,5.819095,-0.0044964754
-5.939698,5.879397,-0.0030464910
-5.939698,5.939698,-0.0019763292
-5.939698,6.000000,-0.0012198880
-5.879397,-6.000000,-0.0018806329
-5.879397,-5.939698,-0.0030464910
-5.879397,-5.879397,-0.0046959934
-5.879397,-5.819095,-0.0069309992
-5.879397,-5.758794,-0.0098134018
-5.879397,-5.698492,-0.0133366270
-5.879397,-5.638191,-0.0174000482
-5.879397,-5.577889,-0.0217949504
-5.879397,-5.517588,-0.0262101382
-5.879397,-5.457286,-0.0302616678
-5.879397,-5.396985,-0.0335449528
-5.879397,-5.336683,-0.0357003506
-5.879397,-5.276382,-0.0364778136
-5.879397,-5.216080,-0.0357845972
-5.879397,-5.155779,-0.0337034525
-5.879397,-5.095477,-0.0304763726
-5.879397,-5.035176,-0.0264582907
-5.879397,-4.974874,-0.0220529477
-5.879397,-4.914573,-0.0176468479
-5.879397,-4.854271,-0.0135558914
-5.879397,-4.793970,-0.0099938777
-5.879397,-4.733668,-0.0070648948
-5.879397,-4.673367,-0.0047751953
-5.879397,-4.613065,-0.0030562916
-5.879397,-4.552764,-0.0017902648
-5.879397,-4.492462,-0.0008301314
-5.879397,-4.432161,-0.0000114350
-5.879397,-4.371859,0.0008451019
-5.879397,-4.311558,0.0019368097
-5.879397,-4.251256,0.0034827897
-5.879397,-4.190955,0.0057215416
-5.879397,-4.130653,0.0088962447
-5.879397,-4.070352,0.0132236741
-5.879397,-4.010050,0.0188471010
-5.879397,-3.949749,0.0257796075
-5.879397,-3.889447,0.0338506300
-5.879397,-3.829146,0.0426729151
-5.879397,-3.768844,0.0516468765
-5.879397,-3.708543,0.0600130071
-5.879397,-3.648241,0.0669510396
-5.879397,-3.587940,0.0717100760
-5.879397,-3.527638,0.0737418541
-5.879397,-3.467337,0.0728046213
-5.879397,-3.407035,0.0690104432
-5.879397,-3.346734,0.0628031569
-5.879397,-3.286432,0.0548729489
-5.879397,-3.226131,0.0460302419
-5.879397,-3.165829,0.0370706044
-5.879397,-3.105528,0.0286612827
-5.879397,-3.045226,0.0212700870
-5.879397,-2.984925,0.0151430959
-5.879397,-2.924623,0.0103241674
-5.879397,-2.864322,0.0067005204
-5.879397,-2.804020,0.0040562108
-5.879397,-2.743719,0.0021183460
-5.879397,-2.683417,0.0005871423
-5.879397,-2.623116,-0.0008519764
-5.879397,-2.562814,-0.0025298400
-5.879397,-2.502513,-0.0047997757
-5.879397,-2.442211,-0.0080376548
-5.879397,-2.381910,-0.0126250665
-5.879397,-2.321608,-0.0189081694
-5.879397,-2.261307,-0.0271312166
-5.879397,-2.201005,-0.0373528888
-5.879397,-2.140704,-0.0493635181
-5.879397,-2.080402,-0.0626287062
-5.879397,-2.020101,-0.0762858556
-5.879397,-1.959799,-0.0892120011
-5.879397,-1.899497,-0.1001642805
-5.879397,-1.839196,-0.1079725377
-5.879397,-1.778894,-0.1117441334
-5.879397,-1.718593,-0.1110317489
-5.879397,-1.658291,-0.1059206488
-5.879397,-1.597990,-0.0970118916
-5.879397,-1.537688,-0.0853060456
-5.879397,-1.477387,-0.0720184649
-5.879397,-1.417085,-0.0583731200
-5.879397,-1.356784,-0.0454227187
-5.879397,-1.296482,-0.0339296336
-5.879397,-1.236181,-0.0243210451
-5.879397,-1.175879,-0.0167106404
-5.879397,-1.115578,-0.0109646267
-5.879397,-1.055276,-0.0067846582
-5.879397,-0.994975,-0.0037837251
-5.879397,-0.934673,-0.0015398860
-5.879397,-0.874372,0.0003768231
-5.879397,-0.814070,0.0023997901
-5.879397,-0.753769,0.0049726060
-5.879397,-0.693467,0.0085530944
-5.879397,-0.633166,0.0136005793
-5.879397,-0.572864,0.0205360157
-5.879397,-0.512563,0.0296719272
-5.879397,-0.452261,0.0411196052
-5.879397,-0.391960,0.0546927723
-5.879397,-0.331658,0.0698363262
-5.879397,-0.271357,0.0856113820
-5.879397,-0.211055,0.1007601757
-5.879397,-0.150754,0.1138560820
-5.879397,-0.090452,0.1235191411
-5.879397,-0.030151,0.1286539853
-5.879397,0.030151,0.1286539853
-5.879397,0.090452,0.1235191411
-5.879397,0.150754,0.1138560820
-5.879397,0.211055,0.1007601757
-5.879397,0.271357,0.0856113820
-5.879397,0.331658,0.0698363262
-5.879397,0.391960,0.0546927723
-5.879397,0.452261,0.0411196052
-5.879397,0.512563,0.0296719272
-5.879397,0.572864,0.0205360157
-5.879397,0.633166,0.0136005793
-5.879397,0.693467,0.0085530944
-5.879397,0.753769,0.0049726060
-5.879397,0.814070,0.0023997901
-5.879397,0.874372,0.0003768231
-5.879397,0.934673,-0.0015398860
-5.879397,0.994975,-0.0037837251
-5.879397,1.055276,-0.0067846582
-5.879397,1.115578,-0.0109646267
-5.879397,1.175879,-0.0167106404
-5.879397,1.236181,-0.0243210451
-5.879397,1.296482,-0.0339296336
-5.879397,1.356784,-0.0454227187
-5.879397,1.417085,-0.0583731200
-5.879397,1.477387,-0.0720184649
-5.879397,1.537688,-0.0853060456
-5.879397,1.597990,-0.0970118916
-5.879397,1.658291,-0.1059206488
-5.879397,1.718593,-0.1110317489
-5.879397,1.778894,-0.1117441334
-5.879397,1.839196,-0.1079725377
-5.879397,1.899497,-0.1001642805
-5.879397,1.959799,-0.0892120011
-5.879397,2.020101,-0.0762858556
-5.879397,2.080402,-0.0626287062
-5.879397,2.140704,-0.0493635181
-5.879397,2.201005,-0.0373528888
-5.879397,2.261307,-0.0271312166
-5.879397,2.321608,-0.0189081694
-5.879397,2.381910,-0.0126250665
-5.879397,2.442211,-0.0080376548
-5.879397,2.502513,-0.0047997757
-5.879397,2.562814,-0.0025298400
-5.879397,2.623116,-0.0008519764
-5.879397,2.683417,0.0005871423
-5.879397,2.743719,0.0021183460
-5.879397,2.804020,0.0040562108
-5.879397,2.864322,0.0067005204
-5.879397,2.924623,0.0103241674
-5.879397,2.984925,0.0151430959
-5.879397,3.045226,0.0212700870
-5.879397,3.105528,0.0286612827
-5.879397,3.165829,0.0370706044
-5.879397,3.226131,0.0460302419
-5.879397,3.286432,0.0548729489
-5.879397,3.346734,0.0628031569
-5.879397,3.407035,0.0690104432
-5.879397,3.467337,0.0728046213
-5.879397,3.527638,0.0737418541
-5.879397,3.587940,0.0717100760
-5.879397,3.648241,0.0669510396
-5.879397,3.708543,0.0600130071
-5.879397,3.768844,0.0516468765
-5.879397,3.829146,0.0426729151
-5.879397,3.889447,0.0338506300
-5.879397,3.949749,0.0257796075
-5.879397,4.010050,0.0188471010
-5.879397,4.070352,0.0132236741
-5.879397,4.130653,0.0088962447
-5.879397,4.190955,0.0057215416
-5.879397,4.251256,0.0034827897
-5.879397,4.311558,0.0019368097
-5.879397,4.371859,0.0008451019
-5.879397,4.432161,-0.0000114350
-5.879397,4.492462,-0.0008301314
-5.879397,4.552764,-0.0017902648
-5.879397,4.613065,-0.0030562916
-5.879397,4.673367,-0.0047751953
-5.879397,4.733668,-0.0070648948
-5.879397,4.793970,-0.0099938777
-5.879397,4.854271,-0.0135558914
-5.879397,4.914573,-0.0176468479
-5.879397,4.974874,-0.0220529477
-5.879397,5.035176,-0.0264582907
-5.879397,5.095477,-0.0304763726
-5.879397,5.155779,-0.0337034525
-5.879397,5.216080,-0.0357845972
-5.879397,5.276382,-0.0364778136
-5.879397,5.336683,-0.0357003506
-5.879397,5.396985,-0.0335449528
-5.879397,5.457286,-0.0302616678
-5.879397,5.517588,-0.0262101382
-5.879397,5.577889,-0.0217949504
-5.879397,5.638191,-0.0174000482
-5.879397,5.698492,-0.0133366270
-5.879397,5.758794,-0.0098134018
-5.879397,5.819095,-0.0069309992
-5.879397,5.879397,-0.0046959934
-5.879397,5.939698,-0.0030464910
-5.879397,6.000000,-0.0018806329
-5.819095,-6.000000,-0.0027758088
-5.819095,-5.939698,-0.0044964754
-5.819095,-5.879397,-0.0069309992
-5.819095,-5.819095,-0.0102297031
-5.819095,-5.758794,-0.0144839292
-5.819095,-5.698492,-0.0196839705
-5.819095,-5.638191,-0.0256813068
-5.819095,-5.577889,-0.0321678876
-5.819095,-5.517588,-0.0386844088
-5.819095,-5.457286,-0.0446641952
-5.819095,-5.396985,-0.0495101039
-5.819095,-5.336683,-0.0526913267
-5.819095,-5.276382,-0.0538388101
-5.819095,-5.216080,-0.0528156690
